IE,"Y1,Y3",18 01 03*,,,,,6.78,NL,DE,D10,
IE,"Y1,Y3",18 01 03*,,,,,6.81,NL,DE,D10,
IE,"Y1,Y3",18 01 03*,,,,,6.83,NL,DE,D10,
IE,"Y1,Y3",18 01 03*,,,,,6.88,NL,DE,D10,
IE,"Y1,Y3",18 01 03*,,,,,7.13,NL,DE,D10,
IE,"Y1,Y3",18 01 03*,,,,,7.57,NL,DE,D10,
IE,"Y1,Y3",18 01 03*,,,,,7.57,NL,DE,D10,
IE,"Y1,Y3",18 01 03*,,,,,7.63,NL,DE,D10,
IE,"Y1,Y3",18 01 03*,,,,,7.82,NL,DE,D10,
IE,"Y1,Y3",18 01 03*,,,,,8.16,NL,DE,D10,
IE,"Y1,Y3",18 01 03*,,,,,8.2,NL,DE,D10,
IE,"Y1,Y3",18 01 03*,,,,,8.43,NL,DE,D10,
IE,"Y1,Y3",18 01 03*,,,,,8.93,NL,DE,D10,
IE,"Y1,Y3",18 01 03*,,,,,9.27,NL,DE,D10,
IE,"Y1,Y3",18 01 03*,,,,,0.7,NL,DE,D10,
IE,"Y1,Y3",18 01 03*,,,,,7.13,NL,DE,D10,
IE,"Y1,Y3",18 01 03*,,,,,8.0,NL,DE,D10,
IE,"Y1,Y3",18 01 03*,,,,,8.2,NL,DE,D10,
IE,"Y1,Y3",18 01 03*,,,,,5.76,NL,DE,D10,
IE,"Y1,Y3",18 01 03*,,,,,6.16,NL,DE,D10,
IE,"Y1,Y3",18 01 03*,,,,,6.24,NL,DE,D10,
IE,"Y1,Y3",18 01 03*,,,,,6.61,NL,DE,D10,
IE,"Y1,Y3",18 01 03*,,,,,6.78,NL,DE,D10,
IE,"Y1,Y3",18 01 03*,,,,,6.81,NL,DE,D10,
IE,"Y1,Y3",18 01 03*,,,,,6.83,NL,DE,D10,
IE,"Y1,Y3",18 01 03*,,,,,6.88,NL,DE,D10,
IE,"Y1,Y3",18 01 03*,,,,,7.57,NL,DE,D10,
IE,"Y1,Y3",18 01 03*,,,,,7.57,NL,DE,D10,
IE,"Y1,Y3",18 01 03*,,,,,7.63,NL,DE,D10,
IE,"Y1,Y3",18 01 03*,,,,,7.82,NL,DE,D10,
IE,"Y1,Y3",18 01 03*,,,,,8.16,NL,DE,D10,
IE,"Y1,Y3",18 01 03*,,,,,8.43,NL,DE,D10,
IE,"Y1,Y3",18 01 03*,,,,,8.93,NL,DE,D10,
IE,"Y1,Y3",18 01 03*,,,,,9.27,NL,DE,D10,
IE,Y3,18 01 06*,,,,,10.98,NL,DE,D10,
IE,"Y1,Y3",16 05 06*,,,,,13.36,NL,DE,,R3
IE,"Y1,Y3",16 05 06*,,,,,14.84,NL,DE,,R3
IE,"Y1,Y3",16 05 06*,,,,,14.88,NL,DE,,R3
IE,"Y1,Y3",16 03 05*/ 16 05 06*,,,,,15.88,NL,DE,,R3
IE,"Y1,Y3",16 05 06*,,,,,17.24,NL,DE,,R3
IE,"Y1,Y3",16 03 05*/ 16 05 06*,,,,,19.98,NL,DE,,R3
IE,"Y1,Y3",16 03 05*/ 16 05 06*,,,,,21.1,NL,DE,,R3
IE,"Y1,Y3",16 05 06*,,,,,0.7,NL,DE,D10,
IE,"Y1,Y3",16 05 06*,,,,,1.488,NL,DE,D10,
IE,"Y1,Y3",16 05 06*,,,,,0.7,NL,DE,D10,
IE,"Y1,Y3",16 05 06*,,,,,0.94,NL,DE,D10,
IE,"Y1,Y3",16 05 06*,,,,,13.36,NL,DE,,R3
IE,"Y1,Y3",16 05 06*,,,,,14.84,NL,DE,,R3
IE,"Y1,Y3",16 05 06*,,,,,14.88,NL,DE,,R3
IE,"Y1,Y3",16 03 05*/ 16 05 06*,,,,,15.88,NL,DE,,R3
IE,"Y1,Y3",16 05 06*,,,,,17.24,NL,DE,,R3
IE,"Y1,Y3",16 03 05*/ 16 05 06*,,,,,19.98,NL,DE,,R3
IE,"Y1,Y3",16 03 05*/ 16 05 06*,,,,,21.1,NL,DE,,R3
IE,Y14,,,,,,0.36,NL,FI,D10,
IE,Y14,,,,,,0.6,NL,FI,D10,
IE,Y14,,,,,,0.84,NL,FI,D10,
IE,Y14,"11 01 98*, 11 01 99",,,,,3.2,NL,FI,D10,
IE,Y14,"11 01 98*, 11 01 99",,,,,3.2,NL,FI,D10,
IE,Y14,"11 01 98*, 11 01 99",,,,,3.2,NL,FI,D10,
IE,Y14,"11 01 98*, 11 01 99",,,,,3.2,NL,FI,D10,
IE,Y23,16 05 06*,,,,,41.73,,DE,D10,
IE,"Y3,Y4",16 05 06*,,,,,0.45,NL,DE,D10,
IE,"Y3,Y4",16 05 06*,,,,,0.79,NL,DE,D10,
IE,"Y3,Y4",16 05 06*,,,,,0.79,NL,DE,D10,
IE,"Y3,Y4",16 05 06*,,,,,1.23,NL,DE,D10,
IE,"Y3,Y4",16 05 06*,,,,,1.35,NL,DE,D10,
IE,"Y3,Y4",16 05 06*,,,,,1.64,NL,DE,D10,
IE,"Y3,Y4",16 05 06*,,,,,1.83,NL,DE,D10,
IE,"Y3,Y4",16 05 06*,,,,,2.5,NL,DE,D10,
IE,"Y3,Y4",16 05 06*,,,,,2.61,NL,DE,D10,
IE,Y34,16 05 06*,,,,,0.45,NL,DE,D10,
IE,Y34,16 05 06*,,,,,0.79,NL,DE,D10,
IE,Y34,16 05 06*,,,,,0.94,NL,DE,D10,
IE,Y34,16 05 06*,,,,,1.23,NL,DE,D10,
IE,Y34,16 05 06*,,,,,1.35,NL,DE,D10,
IE,Y34,16 05 06*,,,,,1.64,NL,DE,D10,
IE,Y34,16 05 06*,,,,,1.83,NL,DE,D10,
IE,Y34,16 05 06*,,,,,2.5,NL,DE,D10,
IE,Y34,16 05 06*,,,,,2.61,NL,DE,D10,
IE,Y34,16 05 06*,,,,,3.6,NL,DE,D10,
IE,"Y8,Y9",16 05 06*,,,,,3.07,NL,DE,D10,
IE,Y3,18 01 08*,,,,,0.96,,GB,D10,
IE,Y3,18 01 08*,,,,,0.1,NL,DE,D10,
IE,Y17,,,,,,3.4,,GB,,R4
IE,Y23,06 04 05*,,,,,37.46,,DE,D1,
IE,Y42,13 08 99*,,,,,0.688,,NL,,R3
IE,Y42,13 08 99*,,,,,1.066,,NL,,R3
IE,Y42,13 08 99*,,,,,2.5,,NL,,R3
IE,Y42,13 08 99*,,,,,2.765,,NL,,R3
IE,Y5,13 07 03*,,,,,21.04,NL,DE,,R2
IE,Y5,13 07 03*,,,,,21.04,NL,DE,,R2
IE,Y5,13 07 03*,,,,,21.04,NL,DE,,R2
IE,Y5,"13 07 01*, 13 07 03*",,,,,28.0,,GB,,R9
IE,Y8,13 07 03*,,,,,96.0,BE,DE,,R1
IE,"Y8,Y9","12 01 06*, 12 01 07*, 12 01 10*, 13 01 05*, 13 01 11*, 13 01 13*, 13 02 05*, 13 02 06*, 13 02 07*, 13 02 08*, 13 07 03*, 13 08 02*, 13 08 99*, 15 01 10*",,,,,1.9,NL,DE,,R1
IE,"Y8,Y9","12 01 06*, 12 01 07*, 12 01 10*, 13 01 05*, 13 01 11*, 13 01 13*, 13 02 05*, 13 02 06*, 13 02 07*, 13 02 08*, 13 07 03*, 13 08 02*, 13 08 99*, 15 01 10*",,,,,3.228,NL,DE,,R1
IE,"Y8,Y9","12 01 06*, 12 01 07*, 12 01 10*, 13 01 05*, 13 01 11*, 13 01 13*, 13 02 05*, 13 02 06*, 13 02 07*, 13 02 08*, 13 07 03*, 13 08 02*, 13 08 99*, 15 01 10*",,,,,4.9,NL,DE,,R1
IE,"Y8,Y9","12 01 06*, 12 01 07*, 12 01 10*, 13 01 05*, 13 01 11*, 13 01 13*, 13 02 05*, 13 02 06*, 13 02 07*, 13 02 08*, 13 07 03*, 13 08 02*, 13 08 99*, 15 01 10*",,,,,5.99,NL,DE,,R1
IE,"Y8,Y9","12 01 06*, 12 01 07*, 12 01 10*, 13 01 05*, 13 01 11*, 13 01 13*, 13 02 05*, 13 02 06*, 13 02 07*, 13 02 08*, 13 07 03*, 13 08 02*, 13 08 99*, 15 01 10*",,,,,6.253,NL,DE,,R1
IE,"Y8,Y9","12 01 06*, 12 01 07*, 12 01 10*, 13 01 05*, 13 01 11*, 13 01 13*, 13 02 05*, 13 02 06*, 13 02 07*, 13 02 08*, 13 07 03*, 13 08 02*, 13 08 99*, 15 01 10*",,,,,8.024,NL,DE,,R1
IE,"Y8,Y9","12 01 06*, 12 01 07*, 12 01 10*, 13 01 05*, 13 01 11*, 13 01 13*, 13 02 05*, 13 02 06*, 13 02 07*, 13 02 08*, 13 07 03*, 13 08 02*, 13 08 99*, 15 01 10*",,,,,8.88,NL,DE,,R1
IE,"Y8,Y9","12 01 06*, 12 01 07*, 12 01 10*, 13 01 05*, 13 01 11*, 13 01 13*, 13 02 05*, 13 02 06*, 13 02 07*, 13 02 08*, 13 07 03*, 13 08 02*, 13 08 99*, 15 01 10*",,,,,9.53,NL,DE,,R1
IE,"Y8,Y9","12 01 06*, 12 01 07*, 12 01 10*, 13 01 05*, 13 01 11*, 13 01 13*, 13 02 05*, 13 02 06*, 13 02 07*, 13 02 08*, 13 07 03*, 13 08 02*, 13 08 99*, 15 01 10*",,,,,11.44,NL,DE,,R1
IE,"Y8,Y9","12 01 06*, 12 01 07*, 12 01 10*, 13 01 05*, 13 01 11*, 13 01 13*, 13 02 05*, 13 02 06*, 13 02 07*, 13 02 08*, 13 07 03*, 13 08 02*, 13 08 99*, 15 01 10*",,,,,12.353,NL,DE,,R1
IE,"Y8,Y9","12 01 06*, 12 01 07*, 12 01 10*, 13 01 05*, 13 01 11*, 13 01 13*, 13 02 05*, 13 02 06*, 13 02 07*, 13 02 08*, 13 07 03*, 13 08 02*, 13 08 99*, 15 01 10*",,,,,12.634,NL,DE,,R1
IE,"Y8,Y9","12 01 06*, 12 01 07*, 12 01 10*, 13 01 05*, 13 01 11*, 13 01 13*, 13 02 05*, 13 02 06*, 13 02 07*, 13 02 08*, 13 07 03*, 13 08 02*, 13 08 99*, 15 01 10*",,,,,20.96,NL,DE,,R1
IE,Y9,13 08 99*,,,,,3.0,,GB,,R1
IE,Y9,13 08 99*,,,,,3.0,,GB,,R1
IE,Y9,13 08 99*,,,,,3.5,,GB,,R1
IE,Y9,13 08 99*,,,,,4.0,,GB,,R1
IE,Y9,13 08 99*,,,,,5.5,,GB,,R1
IE,Y9,13 08 99*,,,,,6.0,,GB,,R1
IE,Y9,13 08 99*,,,,,12.7,,GB,,R1
IE,Y9,13 08 99*,,,,,13.0,,GB,,R1
IE,Y9,13 08 99*,,,,,13.0,,GB,,R1
IE,Y9,13 08 99*,,,,,13.0,,GB,,R1
IE,Y9,13 08 99*,,,,,13.0,,GB,,R1
IE,Y9,13 08 99*,,,,,13.0,,GB,,R1
IE,Y9,13 08 99*,,,,,13.0,,GB,,R1
IE,Y9,13 08 99*,,,,,13.0,,GB,,R1
IE,Y9,13 08 99*,,,,,13.0,,GB,,R1
IE,Y9,13 08 99*,,,,,13.0,,GB,,R1
IE,Y9,13 08 99*,,,,,13.0,,GB,,R1
IE,Y9,13 08 99*,,,,,13.0,,GB,,R1
IE,Y9,13 08 99*,,,,,13.0,,GB,,R1
IE,Y9,13 08 99*,,,,,13.0,,GB,,R1
IE,Y9,13 08 99*,,,,,13.0,,GB,,R1
IE,Y9,13 08 99*,,,,,13.0,,GB,,R1
IE,Y9,13 08 99*,,,,,13.0,,GB,,R1
IE,Y9,13 08 99*,,,,,18.0,,GB,,R1
IE,Y9,13 08 99*,,,,,18.0,,GB,,R1
IE,Y9,16 07 08*,,,,,6.737,NL,DE,D10,
IE,Y13,15 01 10*,,,,,0.079,,NL,,R1
IE,Y13,15 01 10*,,,,,0.092,,NL,,R3
IE,Y13,15 01 10*,,,,,0.113,,NL,,R1
IE,Y13,15 01 10*,,,,,0.13,,NL,,R3
IE,Y13,15 01 10*,,,,,0.131,,NL,,R1
IE,Y13,15 01 10*,,,,,0.22,,NL,,R3
IE,Y13,15 01 10*,,,,,0.222,,NL,,R1
IE,Y13,15 01 10*,,,,,0.229,,NL,,R3
IE,Y13,15 01 10*,,,,,0.3,,NL,,R1
IE,Y13,15 01 10*,,,,,0.313,,NL,,R1
IE,Y13,15 01 10*,,,,,0.379,,NL,,R3
IE,Y13,15 01 10*,,,,,0.4,,NL,,R1
IE,Y13,15 01 10*,,,,,0.405,,NL,,R1
IE,Y13,15 01 10*,,,,,0.406,,NL,,R1
IE,Y13,15 01 10*,,,,,0.424,,NL,,R3
IE,Y13,15 01 10*,,,,,0.456,,NL,,R1
IE,Y13,15 01 10*,,,,,0.542,,NL,,R1
IE,Y13,15 01 10*,,,,,0.563,,NL,,R1
IE,Y13,15 01 10*,,,,,0.578,,NL,,R3
IE,Y13,15 01 10*,,,,,0.596,,NL,,R1
IE,Y13,15 01 10*,,,,,0.6,,NL,,R1
IE,Y13,15 01 10*,,,,,0.7,,NL,,R1
IE,Y13,15 01 10*,,,,,0.79,,NL,,R3
IE,Y13,15 01 10*,,,,,0.8,,NL,,R1
IE,Y13,15 01 10*,,,,,0.861,,NL,,R3
IE,Y13,15 01 10*,,,,,0.9,,NL,,R1
IE,Y13,15 01 10*,,,,,1.019,,NL,,R3
IE,Y13,15 01 10*,,,,,1.451,,NL,,R1
IE,Y13,15 01 10*,,,,,1.734,,NL,,R1
IE,Y13,15 01 10*,,,,,2.0,,NL,,R3
IE,Y13,15 01 10*,,,,,2.0,,NL,,R1
IE,Y13,15 01 10*,,,,,2.0,,NL,,R1
IE,Y13,15 01 10*,,,,,2.0,,NL,,R1
IE,Y13,15 01 10*,,,,,2.636,,NL,,R1
IE,Y13,15 01 10*,,,,,3.45,,NL,,R1
IE,Y17,15 01 10*,,,,,0.569,NL,DE,D10,
IE,Y17,15 01 10*,,,,,0.813,NL,DE,D10,
IE,Y17,15 01 10*,,,,,1.236,NL,DE,D10,
IE,Y17,15 01 10*,,,,,1.28,NL,DE,D10,
IE,Y17,15 01 10*,,,,,1.787,NL,DE,D10,
IE,Y17,15 01 10*,,,,,2.265,NL,DE,D10,
IE,Y18,15 01 10*,,,,,2.5,,NL,,R3
IE,Y18,15 01 10*,,,,,33.98,,DK,D10,
IE,Y2,15 01 10*,,,,,0.038,NL,DE,D10,
IE,Y2,15 01 10*,,,,,0.039,NL,DE,D10,
IE,Y2,15 01 10*,,,,,0.08,NL,DE,D10,
IE,Y2,15 01 10*,,,,,0.09,NL,DE,D10,
IE,Y2,15 01 10*,,,,,0.12,NL,DE,D10,
IE,Y2,15 01 10*,,,,,0.142,NL,DE,D10,
IE,Y2,15 01 10*,,,,,0.152,NL,DE,D10,
IE,Y2,15 01 10*,,,,,0.16,NL,DE,D10,
IE,Y2,15 01 10*,,,,,0.203,NL,DE,D10,
IE,Y2,15 01 10*,,,,,0.221,NL,DE,D10,
IE,Y2,15 01 10*,,,,,0.225,NL,DE,D10,
IE,Y2,15 01 10*,,,,,0.252,NL,DE,D10,
IE,Y2,15 01 10*,,,,,0.269,NL,DE,D10,
IE,Y2,15 01 10*,,,,,0.28,NL,DE,D10,
IE,Y2,15 01 10*,,,,,0.284,NL,DE,D10,
IE,Y2,15 01 10*,,,,,0.347,NL,DE,D10,
IE,Y2,15 01 10*,,,,,0.432,NL,DE,D10,
IE,Y2,15 01 10*,,,,,0.55,NL,DE,D10,
IE,Y2,15 01 10*,,,,,0.559,NL,DE,D10,
IE,Y2,15 01 10*,,,,,0.591,NL,DE,D10,
IE,Y2,15 01 10*,,,,,0.6,NL,DE,D10,
IE,Y2,15 01 10*,,,,,0.645,NL,DE,D10,
IE,Y2,15 01 10*,,,,,0.674,NL,DE,D10,
IE,Y2,15 01 10*,,,,,0.713,NL,DE,D10,
IE,Y2,15 01 10*,,,,,0.796,NL,DE,D10,
IE,Y2,15 01 10*,,,,,0.889,NL,DE,D10,
IE,Y2,15 01 10*,,,,,0.944,NL,DE,D10,
IE,Y2,15 01 10*,,,,,1.011,NL,DE,D10,
IE,Y2,15 01 10*,,,,,1.078,NL,DE,D10,
IE,Y2,15 01 10*,,,,,1.095,NL,DE,D10,
IE,Y2,15 01 10*,,,,,1.125,NL,DE,D10,
IE,Y2,15 01 10*,,,,,1.127,NL,DE,D10,
IE,Y2,15 01 10*,,,,,1.196,NL,DE,D10,
IE,Y2,15 01 10*,,,,,1.245,NL,DE,D10,
IE,Y2,15 01 10*,,,,,1.28,NL,DE,D10,
IE,Y2,15 01 10*,,,,,1.286,NL,DE,D10,
IE,Y2,15 01 10*,,,,,1.359,NL,DE,D10,
IE,Y2,15 01 10*,,,,,1.368,NL,DE,D10,
IE,Y2,15 01 10*,,,,,1.37,NL,DE,D10,
IE,Y2,15 01 10*,,,,,1.429,NL,DE,D10,
IE,Y2,15 01 10*,,,,,1.429,NL,DE,D10,
IE,Y2,15 01 10*,,,,,1.439,NL,DE,D10,
IE,Y2,15 01 10*,,,,,1.472,NL,DE,D10,
IE,Y2,15 01 10*,,,,,1.478,NL,DE,D10,
IE,Y2,15 01 10*,,,,,1.517,NL,DE,D10,
IE,Y2,15 01 10*,,,,,1.597,NL,DE,D10,
IE,Y2,15 01 10*,,,,,1.616,NL,DE,D10,
IE,Y2,15 01 10*,,,,,1.679,NL,DE,D10,
IE,Y2,15 01 10*,,,,,1.713,NL,DE,D10,
IE,Y2,15 01 10*,,,,,1.742,NL,DE,D10,
IE,Y2,15 01 10*,,,,,1.847,NL,DE,D10,
IE,Y2,15 01 10*,,,,,1.883,NL,DE,D10,
IE,Y2,15 01 10*,,,,,1.9,NL,DE,D10,
IE,Y2,15 01 10*,,,,,1.934,NL,DE,D10,
IE,Y2,15 01 10*,,,,,1.96,NL,DE,D10,
IE,Y2,15 01 10*,,,,,1.99,NL,DE,D10,
IE,Y2,15 01 10*,,,,,2.007,NL,DE,D10,
IE,Y2,15 01 10*,,,,,2.05,NL,DE,D10,
IE,Y2,15 01 10*,,,,,2.073,NL,DE,D10,
IE,Y2,15 01 10*,,,,,2.078,NL,DE,D10,
IE,Y2,15 01 10*,,,,,2.115,NL,DE,D10,
IE,Y2,15 01 10*,,,,,2.165,NL,DE,D10,
IE,Y2,15 01 10*,,,,,2.21,NL,DE,D10,
IE,Y2,15 01 10*,,,,,2.215,NL,DE,D10,
IE,Y2,15 01 10*,,,,,2.266,NL,DE,D10,
IE,Y2,15 01 10*,,,,,2.281,NL,DE,D10,
IE,Y2,15 01 10*,,,,,2.29,NL,DE,D10,
IE,Y2,15 01 10*,,,,,2.304,NL,DE,D10,
IE,Y2,15 01 10*,,,,,2.305,NL,DE,D10,
IE,Y2,15 01 10*,,,,,2.385,NL,DE,D10,
IE,Y2,15 01 10*,,,,,2.431,NL,DE,D10,
IE,Y2,15 01 10*,,,,,2.467,NL,DE,D10,
IE,Y2,15 01 10*,,,,,2.493,NL,DE,D10,
IE,Y2,15 01 10*,,,,,2.494,NL,DE,D10,
IE,Y2,15 01 10*,,,,,2.542,NL,DE,D10,
IE,Y2,15 01 10*,,,,,2.543,NL,DE,D10,
IE,Y2,15 01 10*,,,,,2.552,NL,DE,D10,
IE,Y2,15 01 10*,,,,,2.58,NL,DE,D10,
IE,Y2,15 01 10*,,,,,2.681,NL,DE,D10,
IE,Y2,15 01 10*,,,,,2.707,NL,DE,D10,
IE,Y2,15 01 10*,,,,,2.76,NL,DE,D10,
IE,Y2,15 01 10*,,,,,2.809,NL,DE,D10,
IE,Y2,15 01 10*,,,,,2.868,NL,DE,D10,
IE,Y2,15 01 10*,,,,,2.87,NL,DE,D10,
IE,Y2,15 01 10*,,,,,2.928,NL,DE,D10,
IE,Y2,15 01 10*,,,,,2.929,NL,DE,D10,
IE,Y2,15 01 10*,,,,,2.941,NL,DE,D10,
IE,Y2,15 01 10*,,,,,3.08,NL,DE,D10,
IE,Y2,15 01 10*,,,,,3.15,NL,DE,D10,
IE,Y2,15 01 10*,,,,,3.16,NL,DE,D10,
IE,Y2,15 01 10*,,,,,3.279,NL,DE,D10,
IE,Y2,15 01 10*,,,,,3.304,NL,DE,D10,
IE,Y2,15 01 10*,,,,,3.308,NL,DE,D10,
IE,Y2,15 01 10*,,,,,3.486,NL,DE,D10,
IE,Y2,15 01 10*,,,,,3.486,NL,DE,D10,
IE,Y2,15 01 10*,,,,,3.515,NL,DE,D10,
IE,Y2,15 01 10*,,,,,3.54,NL,DE,D10,
IE,Y2,15 01 10*,,,,,3.596,NL,DE,D10,
IE,Y2,15 01 10*,,,,,3.639,NL,DE,D10,
IE,Y2,15 01 10*,,,,,3.77,NL,DE,D10,
IE,Y2,15 01 10*,,,,,3.78,NL,DE,D10,
IE,Y2,15 01 10*,,,,,3.78,NL,DE,D10,
IE,Y2,15 01 10*,,,,,3.931,NL,DE,D10,
IE,Y2,15 01 10*,,,,,4.04,NL,DE,D10,
IE,Y2,15 01 10*,,,,,4.07,NL,DE,D10,
IE,Y2,15 01 10*,,,,,4.16,NL,DE,D10,
IE,Y2,15 01 10*,,,,,4.239,NL,DE,D10,
IE,Y2,15 01 10*,,,,,4.24,NL,DE,D10,
IE,Y2,15 01 10*,,,,,4.32,NL,DE,D10,
IE,Y2,15 01 10*,,,,,4.366,NL,DE,D10,
IE,Y2,15 01 10*,,,,,4.419,NL,DE,D10,
IE,Y2,15 01 10*,,,,,4.665,NL,DE,D10,
IE,Y2,15 01 10*,,,,,4.878,NL,DE,D10,
IE,Y2,15 01 10*,,,,,4.902,NL,DE,D10,
IE,Y2,15 01 10*,,,,,4.987,NL,DE,D10,
IE,Y2,15 01 10*,,,,,5.067,NL,DE,D10,
IE,Y2,15 01 10*,,,,,5.117,NL,DE,D10,
IE,Y2,15 01 10*,,,,,5.146,NL,DE,D10,
IE,Y2,15 01 10*,,,,,5.36,NL,DE,D10,
IE,Y2,15 01 10*,,,,,5.836,NL,DE,D10,
IE,Y2,15 01 10*,,,,,6.1,NL,DE,D10,
IE,Y2,15 01 10*,,,,,6.194,NL,DE,D10,
IE,Y2,15 01 10*,,,,,6.554,NL,DE,D10,
IE,Y2,15 01 10*,,,,,7.5,NL,DE,,R4
IE,Y2,15 01 10*,,,,,7.62,NL,DE,,R4
IE,Y2,15 01 10*,,,,,8.33,NL,DE,D10,
IE,Y2,15 01 10*,,,,,9.287,NL,DE,D10,
IE,Y2,15 01 10*,,,,,9.573,NL,DE,D10,
IE,Y2,15 01 10*,,,,,11.98,NL,DE,,R4
IE,Y2,15 01 10*,,,,,12.5,NL,DE,D10,
IE,Y2,15 01 10*,,,,,14.34,NL,DE,,R4
IE,Y2,15 01 10*,,,,,15.4,NL,DE,,R4
IE,Y2,15 01 10*,,,,,20.522,NL,DE,D10,
IE,"Y2,Y12,13,Y17",15 01 10*,,,,,0.676,NL,DE,D10,
IE,"Y2,Y6",15 01 10*,,,,,0.388,NL,DE,D10,
IE,"Y2,Y6",15 01 10*,,,,,1.7,NL,DE,D10,
IE,"Y2,Y6",15 01 10*,,,,,3.018,NL,DE,D10,
IE,"Y2,Y6",15 01 10*,,,,,3.217,NL,DE,D10,
IE,"Y2,Y6",15 01 10*,,,,,3.64,NL,DE,D10,
IE,"Y2,Y6",15 01 10*,,,,,3.7,NL,DE,D10,
IE,"Y2,Y6",15 01 10*,,,,,3.78,NL,DE,D10,
IE,"Y2,Y6",15 01 10*,,,,,3.8,NL,DE,D10,
IE,"Y2,Y6",15 01 10*,,,,,3.9,NL,DE,D10,
IE,"Y2,Y6",15 01 10*,,,,,4.02,NL,DE,D10,
IE,"Y2,Y6",15 01 10*,,,,,4.1,NL,DE,D10,
IE,"Y2,Y6",15 01 10*,,,,,4.299,NL,DE,D10,
IE,"Y2,Y6",15 01 10*,,,,,4.34,NL,DE,D10,
IE,"Y2,Y6",15 01 10*,,,,,4.568,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.02,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.02,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.03,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.03,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.03,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.032,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.036,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.04,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.04,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.05,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.05,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.05,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.05,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.06,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.06,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.07,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.07,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.07,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.08,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.08,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.08,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.08,,BE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.09,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.09,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.09,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.09,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.1,,BE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.1,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.1,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.103,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.108,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.11,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.11,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.11,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.12,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.12,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.12,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.13,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.13,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.13,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.13,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.14,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.15,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.15,NL,DE,D10,
IE,"Y2,Y12,Y13,Y17",15 01 10*,,,,,0.15,NL,DE,D10,
